time,open,high,low,close,tick_volume,spread
2026-06-30 15:17:00+00:00,4032.1,4032.17,4027.52,4028.09,739,0
2026-06-30 15:18:00+00:00,4028.08,4028.34,4026.44,4026.96,701,0
2026-06-30 15:19:00+00:00,4026.96,4027.99,4026.0,4027.01,722,0
2026-06-30 15:20:00+00:00,4027.01,4028.9,4025.12,4026.18,640,0
2026-06-30 15:21:00+00:00,4026.18,4026.44,4023.62,4024.07,472,0
2026-06-30 15:22:00+00:00,4024.07,4025.41,4022.24,4023.24,486,0
2026-06-30 15:23:00+00:00,4023.24,4027.28,4022.84,4026.78,466,0
2026-06-30 15:24:00+00:00,4026.78,4029.09,4026.62,4027.62,449,0
2026-06-30 15:25:00+00:00,4027.62,4028.8,4026.8,4028.52,442,0
2026-06-30 15:26:00+00:00,4028.52,4030.71,4027.43,4030.26,401,0
2026-06-30 15:27:00+00:00,4030.26,4030.72,4029.43,4029.96,371,0
2026-06-30 15:28:00+00:00,4029.96,4030.29,4028.12,4029.7,389,0
2026-06-30 15:29:00+00:00,4029.7,4029.97,4028.18,4028.6,352,0
2026-06-30 15:30:00+00:00,4028.6,4029.73,4027.37,4027.56,505,0
2026-06-30 15:31:00+00:00,4027.56,4029.43,4027.32,4028.64,399,0
2026-06-30 15:32:00+00:00,4028.64,4031.35,4028.63,4029.9,428,0
2026-06-30 15:33:00+00:00,4029.9,4030.54,4029.41,4029.92,507,0
2026-06-30 15:34:00+00:00,4029.92,4030.85,4029.53,4029.82,401,0
2026-06-30 15:35:00+00:00,4029.83,4030.74,4028.88,4030.15,459,0
2026-06-30 15:36:00+00:00,4030.38,4030.4,4027.51,4028.18,506,0
2026-06-30 15:37:00+00:00,4028.18,4030.33,4027.88,4030.19,311,0
2026-06-30 15:38:00+00:00,4030.19,4031.36,4028.88,4031.23,422,0
2026-06-30 15:39:00+00:00,4031.23,4031.51,4030.08,4031.02,276,0
2026-06-30 15:40:00+00:00,4031.02,4031.04,4028.46,4028.55,330,0
2026-06-30 15:41:00+00:00,4028.55,4028.85,4027.26,4028.18,415,0
2026-06-30 15:42:00+00:00,4028.18,4028.78,4026.88,4028.44,368,0
2026-06-30 15:43:00+00:00,4028.44,4029.57,4028.4,4029.51,307,0
2026-06-30 15:44:00+00:00,4029.51,4029.91,4028.48,4029.56,384,0
2026-06-30 15:45:00+00:00,4029.56,4033.96,4029.41,4033.95,436,0
2026-06-30 15:46:00+00:00,4033.95,4033.96,4032.14,4033.72,405,0
2026-06-30 15:47:00+00:00,4033.72,4034.85,4032.3,4032.8,474,0
2026-06-30 15:48:00+00:00,4032.8,4033.17,4031.9,4033.0,411,0
2026-06-30 15:49:00+00:00,4033.01,4034.71,4032.85,4033.66,353,0
2026-06-30 15:50:00+00:00,4033.66,4033.66,4031.2,4031.79,469,0
2026-06-30 15:51:00+00:00,4031.79,4032.66,4031.54,4032.64,393,0
2026-06-30 15:52:00+00:00,4032.64,4033.19,4031.91,4032.75,369,0
2026-06-30 15:53:00+00:00,4032.75,4032.77,4031.95,4032.4,394,0
2026-06-30 15:54:00+00:00,4032.4,4034.15,4031.9,4034.06,315,0
2026-06-30 15:55:00+00:00,4034.06,4034.58,4033.17,4034.21,358,0
2026-06-30 15:56:00+00:00,4034.21,4034.25,4032.23,4032.32,408,0
2026-06-30 15:57:00+00:00,4032.31,4032.34,4029.86,4030.35,465,0
2026-06-30 15:58:00+00:00,4030.35,4030.44,4029.02,4029.12,388,0
2026-06-30 15:59:00+00:00,4029.12,4029.98,4028.92,4029.38,402,0
2026-06-30 16:00:00+00:00,4029.38,4029.77,4028.07,4028.26,451,0
2026-06-30 16:01:00+00:00,4028.26,4029.56,4027.69,4029.56,375,0
2026-06-30 16:02:00+00:00,4029.56,4030.38,4028.09,4028.75,423,0
2026-06-30 16:03:00+00:00,4028.75,4030.32,4027.83,4027.83,509,0
2026-06-30 16:04:00+00:00,4027.83,4028.02,4026.28,4027.18,423,0
2026-06-30 16:05:00+00:00,4027.34,4028.2,4026.87,4027.21,391,0
2026-06-30 16:06:00+00:00,4027.37,4029.04,4027.15,4028.87,400,0
2026-06-30 16:07:00+00:00,4028.87,4028.9,4027.7,4027.7,352,0
2026-06-30 16:08:00+00:00,4027.7,4028.02,4025.92,4026.42,348,0
2026-06-30 16:09:00+00:00,4026.41,4027.95,4026.36,4026.86,401,0
2026-06-30 16:10:00+00:00,4026.86,4027.84,4026.58,4027.76,352,0
2026-06-30 16:11:00+00:00,4027.76,4028.24,4026.93,4027.55,225,0
2026-06-30 16:12:00+00:00,4027.55,4028.58,4027.36,4028.36,349,0
2026-06-30 16:13:00+00:00,4028.36,4029.32,4027.91,4029.28,286,0
2026-06-30 16:14:00+00:00,4029.28,4030.27,4029.08,4030.0,429,0
2026-06-30 16:15:00+00:00,4030.02,4031.1,4029.83,4029.91,422,0
2026-06-30 16:16:00+00:00,4029.91,4030.82,4029.85,4029.96,433,0
2026-06-30 16:17:00+00:00,4029.99,4030.05,4027.87,4028.32,315,0
2026-06-30 16:18:00+00:00,4028.32,4030.14,4028.28,4029.99,270,0
2026-06-30 16:19:00+00:00,4029.99,4030.2,4029.08,4030.2,273,0
2026-06-30 16:20:00+00:00,4030.2,4031.22,4029.87,4030.55,342,0
2026-06-30 16:21:00+00:00,4030.55,4030.55,4029.35,4029.94,357,0
2026-06-30 16:22:00+00:00,4029.94,4031.22,4029.91,4031.15,257,0
2026-06-30 16:23:00+00:00,4031.15,4031.54,4029.79,4029.82,330,0
2026-06-30 16:24:00+00:00,4029.82,4029.82,4028.81,4029.15,280,0
2026-06-30 16:25:00+00:00,4029.14,4029.77,4028.81,4029.31,277,0
2026-06-30 16:26:00+00:00,4029.31,4030.65,4029.18,4029.93,262,0
2026-06-30 16:27:00+00:00,4029.93,4029.94,4028.56,4028.67,273,0
2026-06-30 16:28:00+00:00,4028.67,4029.72,4028.45,4029.55,260,0
2026-06-30 16:29:00+00:00,4029.55,4030.12,4029.47,4029.65,282,0
2026-06-30 16:30:00+00:00,4029.65,4031.22,4028.76,4030.99,363,0
2026-06-30 16:31:00+00:00,4030.99,4031.04,4029.87,4030.22,312,0
2026-06-30 16:32:00+00:00,4030.22,4030.56,4029.14,4029.2,334,0
2026-06-30 16:33:00+00:00,4029.2,4029.94,4028.88,4029.44,307,0
2026-06-30 16:34:00+00:00,4029.44,4031.12,4029.25,4030.73,345,0
2026-06-30 16:35:00+00:00,4030.73,4030.95,4029.13,4029.92,319,0
2026-06-30 16:36:00+00:00,4029.92,4030.64,4028.04,4028.05,295,0
2026-06-30 16:37:00+00:00,4028.03,4028.11,4027.52,4027.79,379,0
2026-06-30 16:38:00+00:00,4027.79,4029.06,4027.36,4028.98,315,0
2026-06-30 16:39:00+00:00,4028.98,4030.56,4028.95,4030.2,350,0
2026-06-30 16:40:00+00:00,4030.18,4030.2,4028.6,4028.78,282,0
2026-06-30 16:41:00+00:00,4028.78,4029.47,4028.28,4029.26,274,0
2026-06-30 16:42:00+00:00,4029.27,4031.52,4029.21,4031.45,293,0
2026-06-30 16:43:00+00:00,4031.45,4032.23,4030.81,4030.89,251,0
2026-06-30 16:44:00+00:00,4030.88,4031.59,4030.72,4031.48,278,0
2026-06-30 16:45:00+00:00,4031.48,4033.4,4031.17,4033.06,261,0
2026-06-30 16:46:00+00:00,4033.06,4033.95,4032.79,4032.89,279,0
2026-06-30 16:47:00+00:00,4032.87,4033.01,4031.91,4032.21,235,0
2026-06-30 16:48:00+00:00,4032.21,4032.82,4031.78,4032.34,197,0
2026-06-30 16:49:00+00:00,4032.32,4032.63,4031.08,4031.52,202,0
2026-06-30 16:50:00+00:00,4031.52,4031.6,4030.21,4030.48,212,0
2026-06-30 16:51:00+00:00,4030.48,4031.35,4030.02,4030.7,245,0
2026-06-30 16:52:00+00:00,4030.68,4031.31,4030.67,4030.95,197,0
2026-06-30 16:53:00+00:00,4030.95,4031.7,4030.67,4031.11,205,0
2026-06-30 16:54:00+00:00,4031.1,4031.72,4030.63,4031.52,183,0
2026-06-30 16:55:00+00:00,4031.52,4031.53,4028.7,4028.82,377,0
2026-06-30 16:56:00+00:00,4028.82,4029.64,4028.39,4029.57,479,0
2026-06-30 16:57:00+00:00,4029.57,4029.59,4027.61,4027.96,436,0
2026-06-30 16:58:00+00:00,4027.96,4028.03,4026.24,4026.47,399,0
2026-06-30 16:59:00+00:00,4026.47,4027.15,4025.89,4026.12,325,0
2026-06-30 17:00:00+00:00,4026.09,4027.13,4025.41,4026.1,459,0
2026-06-30 17:01:00+00:00,4026.1,4026.77,4024.5,4026.74,510,0
2026-06-30 17:02:00+00:00,4026.74,4027.12,4026.41,4026.9,248,0
2026-06-30 17:03:00+00:00,4026.9,4027.9,4026.45,4026.64,293,0
2026-06-30 17:04:00+00:00,4026.63,4027.94,4026.62,4026.77,283,0
2026-06-30 17:05:00+00:00,4026.77,4026.81,4023.89,4025.15,361,0
2026-06-30 17:06:00+00:00,4025.15,4025.15,4023.43,4024.31,263,0
2026-06-30 17:07:00+00:00,4024.33,4025.16,4024.13,4024.28,259,0
2026-06-30 17:08:00+00:00,4024.28,4024.28,4021.26,4021.93,431,0
2026-06-30 17:09:00+00:00,4021.93,4023.04,4021.8,4022.41,349,0
2026-06-30 17:10:00+00:00,4022.41,4023.42,4021.63,4021.79,373,0
2026-06-30 17:11:00+00:00,4021.79,4022.42,4021.44,4022.17,319,0
2026-06-30 17:12:00+00:00,4022.17,4022.3,4021.32,4021.34,334,0
2026-06-30 17:13:00+00:00,4021.34,4022.88,4020.77,4021.21,466,0
2026-06-30 17:14:00+00:00,4021.21,4023.46,4021.16,4023.19,375,0
2026-06-30 17:15:00+00:00,4023.19,4024.12,4023.07,4023.58,255,0
2026-06-30 17:16:00+00:00,4023.58,4025.57,4023.41,4025.37,287,0
2026-06-30 17:17:00+00:00,4025.37,4026.88,4024.94,4026.88,221,0
2026-06-30 17:18:00+00:00,4026.88,4028.11,4026.88,4027.49,223,0
2026-06-30 17:19:00+00:00,4027.46,4027.69,4026.47,4026.58,242,0
2026-06-30 17:20:00+00:00,4026.58,4026.85,4025.43,4026.01,276,0
2026-06-30 17:21:00+00:00,4026.01,4026.62,4025.32,4025.33,253,0
2026-06-30 17:22:00+00:00,4025.34,4026.42,4024.97,4025.22,380,0
2026-06-30 17:23:00+00:00,4025.22,4025.52,4024.82,4025.38,372,0
2026-06-30 17:24:00+00:00,4025.38,4025.73,4023.0,4023.66,503,0
2026-06-30 17:25:00+00:00,4023.66,4023.91,4023.07,4023.5,370,0
2026-06-30 17:26:00+00:00,4023.5,4024.58,4023.08,4024.02,331,0
2026-06-30 17:27:00+00:00,4024.02,4024.41,4021.61,4021.86,345,0
2026-06-30 17:28:00+00:00,4021.86,4026.34,4021.86,4025.17,396,0
2026-06-30 17:29:00+00:00,4025.17,4025.5,4022.85,4025.5,549,0
2026-06-30 17:30:00+00:00,4025.54,4028.05,4025.54,4027.85,390,0
2026-06-30 17:31:00+00:00,4027.85,4028.04,4025.8,4025.84,370,0
2026-06-30 17:32:00+00:00,4025.84,4026.97,4025.75,4026.23,289,0
2026-06-30 17:33:00+00:00,4026.23,4028.39,4026.04,4028.27,255,0
2026-06-30 17:34:00+00:00,4028.27,4028.27,4027.28,4027.39,216,0
2026-06-30 17:35:00+00:00,4027.41,4028.11,4027.25,4027.83,210,0
2026-06-30 17:36:00+00:00,4027.83,4028.47,4027.28,4027.92,217,0
2026-06-30 17:37:00+00:00,4027.92,4027.92,4026.59,4027.13,222,0
2026-06-30 17:38:00+00:00,4027.14,4027.22,4025.65,4026.32,382,0
2026-06-30 17:39:00+00:00,4026.32,4027.35,4026.02,4026.84,272,0
2026-06-30 17:40:00+00:00,4026.84,4027.44,4026.63,4026.96,184,1
2026-06-30 17:41:00+00:00,4026.96,4027.47,4026.24,4027.31,266,0
2026-06-30 17:42:00+00:00,4027.32,4029.72,4027.3,4029.58,296,0
2026-06-30 17:43:00+00:00,4029.58,4029.82,4029.03,4029.34,275,0
2026-06-30 17:44:00+00:00,4029.34,4029.65,4028.94,4029.45,234,0
2026-06-30 17:45:00+00:00,4029.45,4030.34,4029.12,4029.81,271,0
2026-06-30 17:46:00+00:00,4029.81,4030.39,4029.76,4030.29,166,0
2026-06-30 17:47:00+00:00,4030.29,4030.62,4029.31,4029.99,261,0
2026-06-30 17:48:00+00:00,4029.95,4030.23,4029.32,4030.08,216,0
2026-06-30 17:49:00+00:00,4030.09,4030.7,4029.58,4029.66,218,0
2026-06-30 17:50:00+00:00,4029.66,4030.86,4029.64,4030.6,214,0
2026-06-30 17:51:00+00:00,4030.59,4032.15,4030.34,4031.77,270,0
2026-06-30 17:52:00+00:00,4031.75,4031.89,4031.22,4031.88,225,0
2026-06-30 17:53:00+00:00,4031.87,4032.2,4031.54,4031.57,246,0
2026-06-30 17:54:00+00:00,4031.6,4031.82,4031.16,4031.26,212,0
2026-06-30 17:55:00+00:00,4031.26,4031.66,4030.76,4031.66,214,0
2026-06-30 17:56:00+00:00,4031.67,4031.69,4030.28,4030.67,257,0
2026-06-30 17:57:00+00:00,4030.67,4030.89,4030.31,4030.62,189,0
2026-06-30 17:58:00+00:00,4030.62,4030.66,4029.96,4030.39,209,0
2026-06-30 17:59:00+00:00,4030.39,4030.95,4030.26,4030.82,172,0
2026-06-30 18:00:00+00:00,4030.82,4031.79,4030.82,4031.36,443,0
2026-06-30 18:01:00+00:00,4031.39,4032.18,4031.0,4031.97,217,0
2026-06-30 18:02:00+00:00,4031.97,4032.34,4031.12,4031.97,187,0
2026-06-30 18:03:00+00:00,4031.97,4032.37,4031.17,4031.45,284,0
2026-06-30 18:04:00+00:00,4031.45,4032.29,4031.22,4032.29,222,0
2026-06-30 18:05:00+00:00,4032.31,4033.84,4032.09,4033.14,374,0
2026-06-30 18:06:00+00:00,4033.1,4033.15,4032.15,4032.61,254,1
2026-06-30 18:07:00+00:00,4032.61,4032.83,4032.26,4032.36,198,0
2026-06-30 18:08:00+00:00,4032.36,4032.71,4031.58,4032.67,207,0
2026-06-30 18:09:00+00:00,4032.67,4033.28,4032.67,4032.81,217,0
2026-06-30 18:10:00+00:00,4032.81,4033.54,4032.64,4033.23,188,0
2026-06-30 18:11:00+00:00,4033.23,4033.46,4032.48,4032.51,310,0
2026-06-30 18:12:00+00:00,4032.51,4032.92,4032.35,4032.51,191,0
2026-06-30 18:13:00+00:00,4032.51,4033.15,4032.38,4032.73,302,0
2026-06-30 18:14:00+00:00,4032.73,4032.97,4032.35,4032.42,188,0
2026-06-30 18:15:00+00:00,4032.43,4032.61,4031.31,4032.03,302,0
2026-06-30 18:16:00+00:00,4032.03,4032.27,4031.05,4031.05,193,0
2026-06-30 18:17:00+00:00,4031.06,4031.17,4030.57,4030.8,168,0
2026-06-30 18:18:00+00:00,4030.8,4031.75,4030.8,4031.75,162,0
2026-06-30 18:19:00+00:00,4031.75,4032.28,4031.6,4032.04,245,0
2026-06-30 18:20:00+00:00,4032.04,4032.25,4031.48,4031.68,201,0
2026-06-30 18:21:00+00:00,4031.68,4032.9,4031.58,4032.9,319,0
2026-06-30 18:22:00+00:00,4032.9,4032.99,4031.15,4031.47,222,0
2026-06-30 18:23:00+00:00,4031.47,4032.02,4031.23,4031.25,182,1
2026-06-30 18:24:00+00:00,4031.25,4031.78,4031.0,4031.74,157,0
2026-06-30 18:25:00+00:00,4031.74,4032.4,4031.52,4031.75,202,0
2026-06-30 18:26:00+00:00,4031.75,4032.14,4031.27,4031.28,241,0
2026-06-30 18:27:00+00:00,4031.29,4031.3,4030.54,4030.74,192,0
2026-06-30 18:28:00+00:00,4030.74,4031.5,4030.55,4031.48,202,0
2026-06-30 18:29:00+00:00,4031.51,4032.25,4031.42,4031.45,283,0
2026-06-30 18:30:00+00:00,4031.45,4031.59,4029.37,4029.37,237,0
2026-06-30 18:31:00+00:00,4029.32,4030.19,4029.27,4030.03,204,0
2026-06-30 18:32:00+00:00,4030.03,4030.28,4029.44,4029.76,200,0
2026-06-30 18:33:00+00:00,4029.76,4029.87,4029.45,4029.74,199,0
2026-06-30 18:34:00+00:00,4029.74,4030.24,4029.68,4030.12,160,0
2026-06-30 18:35:00+00:00,4030.12,4031.46,4030.09,4031.01,222,0
2026-06-30 18:36:00+00:00,4031.02,4031.07,4030.39,4030.48,184,6
2026-06-30 18:37:00+00:00,4030.47,4030.47,4029.9,4030.03,137,3
2026-06-30 18:38:00+00:00,4030.03,4030.17,4029.76,4030.09,167,0
2026-06-30 18:39:00+00:00,4030.09,4030.16,4029.7,4029.84,135,0
2026-06-30 18:40:00+00:00,4029.84,4030.26,4029.28,4029.38,169,0
2026-06-30 18:41:00+00:00,4029.37,4029.47,4028.26,4028.73,217,0
2026-06-30 18:42:00+00:00,4028.72,4029.67,4028.67,4029.63,225,0
2026-06-30 18:43:00+00:00,4029.62,4030.75,4029.35,4030.74,223,0
2026-06-30 18:44:00+00:00,4030.74,4031.21,4030.65,4030.86,189,0
2026-06-30 18:45:00+00:00,4030.86,4030.98,4029.61,4029.87,201,0
2026-06-30 18:46:00+00:00,4029.87,4030.52,4029.52,4029.92,256,0
2026-06-30 18:47:00+00:00,4029.92,4029.92,4029.03,4029.61,242,0
2026-06-30 18:48:00+00:00,4029.57,4031.33,4029.56,4031.1,290,0
2026-06-30 18:49:00+00:00,4031.1,4031.82,4030.43,4031.67,296,0
2026-06-30 18:50:00+00:00,4031.67,4032.18,4031.46,4032.14,221,0
2026-06-30 18:51:00+00:00,4032.13,4032.54,4031.68,4032.1,279,0
2026-06-30 18:52:00+00:00,4032.1,4032.33,4031.34,4031.5,181,0
2026-06-30 18:53:00+00:00,4031.49,4031.86,4030.79,4031.09,149,0
2026-06-30 18:54:00+00:00,4031.09,4032.04,4030.63,4032.01,216,0
2026-06-30 18:55:00+00:00,4032.01,4032.04,4030.66,4030.92,255,0
2026-06-30 18:56:00+00:00,4030.92,4031.79,4030.92,4031.3,290,0
2026-06-30 18:57:00+00:00,4031.31,4031.37,4031.03,4031.2,129,0
2026-06-30 18:58:00+00:00,4031.2,4031.63,4030.44,4030.46,193,0
2026-06-30 18:59:00+00:00,4030.46,4030.48,4028.48,4028.55,288,0
2026-06-30 19:00:00+00:00,4028.55,4029.51,4028.41,4028.74,250,0
2026-06-30 19:01:00+00:00,4028.74,4029.21,4028.55,4028.55,281,0
2026-06-30 19:02:00+00:00,4028.54,4029.09,4028.25,4028.47,249,0
2026-06-30 19:03:00+00:00,4028.47,4028.68,4027.6,4027.6,174,0
2026-06-30 19:04:00+00:00,4027.6,4027.73,4026.72,4026.75,242,0
2026-06-30 19:05:00+00:00,4026.75,4027.55,4026.14,4026.34,214,0
2026-06-30 19:06:00+00:00,4026.34,4026.45,4025.18,4025.28,208,0
2026-06-30 19:07:00+00:00,4025.28,4026.03,4024.4,4024.42,247,0
2026-06-30 19:08:00+00:00,4024.41,4025.23,4024.41,4025.22,203,0
2026-06-30 19:09:00+00:00,4025.22,4025.97,4024.84,4025.16,241,0
2026-06-30 19:10:00+00:00,4025.16,4025.97,4025.1,4025.9,235,0
2026-06-30 19:11:00+00:00,4025.9,4026.65,4024.97,4025.25,267,0
2026-06-30 19:12:00+00:00,4025.25,4025.25,4023.82,4024.54,267,0
2026-06-30 19:13:00+00:00,4024.54,4024.54,4023.58,4024.01,253,0
2026-06-30 19:14:00+00:00,4024.01,4024.32,4023.94,4024.07,196,0
2026-06-30 19:15:00+00:00,4024.07,4024.9,4023.86,4024.6,257,0
2026-06-30 19:16:00+00:00,4024.59,4024.59,4023.41,4023.68,257,0
2026-06-30 19:17:00+00:00,4023.68,4024.43,4023.65,4024.29,287,0
2026-06-30 19:18:00+00:00,4024.29,4025.14,4024.2,4024.74,243,0
2026-06-30 19:19:00+00:00,4024.74,4024.86,4023.82,4023.85,261,0
2026-06-30 19:20:00+00:00,4023.85,4024.17,4023.35,4023.44,303,0
2026-06-30 19:21:00+00:00,4023.44,4024.27,4022.9,4022.99,262,0
2026-06-30 19:22:00+00:00,4022.99,4023.98,4022.9,4023.91,243,0
2026-06-30 19:23:00+00:00,4023.91,4023.98,4022.76,4022.95,235,0
2026-06-30 19:24:00+00:00,4022.95,4023.09,4021.94,4021.94,309,0
2026-06-30 19:25:00+00:00,4021.96,4022.14,4021.37,4021.55,324,0
2026-06-30 19:26:00+00:00,4021.53,4022.46,4021.29,4021.54,353,0
2026-06-30 19:27:00+00:00,4021.57,4022.17,4021.3,4022.13,221,0
2026-06-30 19:28:00+00:00,4022.12,4022.18,4021.71,4021.79,212,1
2026-06-30 19:29:00+00:00,4021.73,4021.79,4021.17,4021.17,226,0
2026-06-30 19:30:00+00:00,4021.23,4022.83,4020.82,4022.54,362,0
2026-06-30 19:31:00+00:00,4022.54,4022.74,4022.14,4022.7,246,0
2026-06-30 19:32:00+00:00,4022.69,4023.29,4022.49,4023.22,208,0
2026-06-30 19:33:00+00:00,4023.22,4023.24,4021.97,4022.0,181,0
2026-06-30 19:34:00+00:00,4022.0,4022.68,4021.96,4022.14,185,0
2026-06-30 19:35:00+00:00,4022.14,4022.16,4021.18,4021.3,300,0
2026-06-30 19:36:00+00:00,4021.3,4022.4,4020.92,4022.36,310,0
2026-06-30 19:37:00+00:00,4022.36,4022.48,4021.19,4021.25,236,0
2026-06-30 19:38:00+00:00,4021.24,4021.99,4021.24,4021.71,207,0
2026-06-30 19:39:00+00:00,4021.7,4022.17,4021.68,4022.09,156,0
2026-06-30 19:40:00+00:00,4022.09,4022.54,4021.68,4021.97,236,0
2026-06-30 19:41:00+00:00,4021.97,4022.84,4021.4,4022.66,279,0
2026-06-30 19:42:00+00:00,4022.61,4022.68,4021.5,4021.57,380,0
2026-06-30 19:43:00+00:00,4021.57,4022.37,4021.44,4022.34,209,0
2026-06-30 19:44:00+00:00,4022.34,4022.51,4022.02,4022.14,235,0
2026-06-30 19:45:00+00:00,4022.14,4022.68,4021.08,4021.11,230,0
2026-06-30 19:46:00+00:00,4021.11,4021.43,4021.0,4021.03,245,0
2026-06-30 19:47:00+00:00,4021.03,4021.35,4020.91,4020.97,211,5
2026-06-30 19:48:00+00:00,4020.97,4021.05,4020.18,4020.94,261,0
2026-06-30 19:49:00+00:00,4020.96,4021.07,4020.31,4020.51,299,0
2026-06-30 19:50:00+00:00,4020.51,4020.92,4018.39,4018.73,558,0
2026-06-30 19:51:00+00:00,4018.71,4018.99,4017.88,4018.11,372,0
2026-06-30 19:52:00+00:00,4018.17,4018.49,4016.78,4016.98,322,0
2026-06-30 19:53:00+00:00,4016.87,4017.15,4015.85,4016.81,448,0
2026-06-30 19:54:00+00:00,4016.81,4017.13,4015.84,4016.33,359,0
2026-06-30 19:55:00+00:00,4016.33,4016.59,4015.04,4015.72,497,0
2026-06-30 19:56:00+00:00,4015.72,4016.59,4015.41,4015.71,372,0
2026-06-30 19:57:00+00:00,4015.71,4018.57,4015.69,4017.06,370,0
2026-06-30 19:58:00+00:00,4017.02,4017.11,4015.62,4016.57,403,0
2026-06-30 19:59:00+00:00,4016.57,4016.57,4014.71,4016.16,535,0
2026-06-30 22:00:00+00:00,3997.53,4012.27,3997.53,4011.38,562,107
2026-06-30 22:01:00+00:00,4011.38,4012.49,4011.1,4011.77,106,94
2026-06-30 22:02:00+00:00,4011.77,4014.77,4011.61,4013.97,93,35
2026-06-30 22:03:00+00:00,4014.1,4014.95,4013.06,4013.78,132,21
2026-06-30 22:04:00+00:00,4013.78,4014.65,4013.43,4013.83,85,29
2026-06-30 22:05:00+00:00,4014.0,4016.35,4013.92,4015.87,238,1
2026-06-30 22:06:00+00:00,4015.87,4016.1,4015.0,4015.49,130,0
2026-06-30 22:07:00+00:00,4015.49,4016.55,4015.21,4015.92,103,16
2026-06-30 22:08:00+00:00,4015.92,4016.64,4015.49,4015.62,151,0
2026-06-30 22:09:00+00:00,4015.49,4017.09,4015.49,4017.07,142,0
2026-06-30 22:10:00+00:00,4017.07,4017.51,4015.83,4016.18,187,0
2026-06-30 22:11:00+00:00,4016.18,4016.63,4015.34,4015.65,216,0
2026-06-30 22:12:00+00:00,4015.63,4016.82,4015.56,4016.05,141,0
2026-06-30 22:13:00+00:00,4016.05,4016.05,4013.8,4014.36,155,0
2026-06-30 22:14:00+00:00,4014.36,4014.79,4014.16,4014.59,132,0
2026-06-30 22:15:00+00:00,4014.59,4016.3,4014.54,4016.2,219,0
2026-06-30 22:16:00+00:00,4016.2,4016.51,4014.89,4014.95,232,0
2026-06-30 22:17:00+00:00,4014.95,4015.26,4013.63,4015.08,257,0
2026-06-30 22:18:00+00:00,4015.08,4015.41,4012.57,4013.59,202,0
2026-06-30 22:19:00+00:00,4013.59,4015.33,4013.59,4014.47,155,0
2026-06-30 22:20:00+00:00,4014.62,4014.69,4013.45,4013.77,207,2
2026-06-30 22:21:00+00:00,4013.77,4013.88,4012.04,4012.66,290,0
2026-06-30 22:22:00+00:00,4012.66,4013.45,4012.38,4013.33,153,0
2026-06-30 22:23:00+00:00,4013.33,4013.75,4012.49,4012.57,146,0
2026-06-30 22:24:00+00:00,4012.57,4013.59,4012.46,4013.14,236,0
2026-06-30 22:25:00+00:00,4013.15,4015.0,4012.91,4013.79,209,0
2026-06-30 22:26:00+00:00,4013.79,4014.0,4012.46,4012.78,169,0
2026-06-30 22:27:00+00:00,4012.79,4014.25,4012.6,4012.9,179,0
2026-06-30 22:28:00+00:00,4012.9,4013.46,4012.62,4013.04,215,0
2026-06-30 22:29:00+00:00,4013.04,4014.04,4012.72,4013.82,131,0
2026-06-30 22:30:00+00:00,4013.82,4013.82,4013.21,4013.61,107,0
2026-06-30 22:31:00+00:00,4013.61,4014.04,4013.57,4013.85,100,0
2026-06-30 22:32:00+00:00,4013.85,4015.16,4013.77,4014.61,186,0
2026-06-30 22:33:00+00:00,4014.61,4015.53,4014.61,4015.41,137,0
2026-06-30 22:34:00+00:00,4015.41,4015.64,4015.07,4015.25,141,0
2026-06-30 22:35:00+00:00,4015.22,4015.67,4014.95,4015.41,96,0
2026-06-30 22:36:00+00:00,4015.43,4015.6,4015.23,4015.46,72,0
2026-06-30 22:37:00+00:00,4015.46,4015.93,4015.42,4015.62,111,0
2026-06-30 22:38:00+00:00,4015.62,4016.4,4015.34,4015.5,123,0
2026-06-30 22:39:00+00:00,4015.5,4016.69,4015.37,4016.45,207,0
2026-06-30 22:40:00+00:00,4016.45,4017.96,4016.04,4017.43,281,0
2026-06-30 22:41:00+00:00,4017.48,4017.74,4016.87,4017.37,160,0
2026-06-30 22:42:00+00:00,4017.37,4017.37,4016.57,4016.8,72,0
2026-06-30 22:43:00+00:00,4016.8,4016.87,4015.91,4015.91,101,3
2026-06-30 22:44:00+00:00,4015.91,4015.93,4014.13,4014.14,219,0
2026-06-30 22:45:00+00:00,4014.13,4016.19,4013.84,4015.32,293,0
2026-06-30 22:46:00+00:00,4015.31,4015.81,4014.39,4014.6,238,0
2026-06-30 22:47:00+00:00,4014.6,4015.12,4013.24,4013.42,143,0
2026-06-30 22:48:00+00:00,4013.42,4013.83,4012.62,4012.8,136,0
2026-06-30 22:49:00+00:00,4012.8,4013.88,4012.64,4013.25,150,0
2026-06-30 22:50:00+00:00,4013.26,4013.33,4011.61,4012.02,207,0
2026-06-30 22:51:00+00:00,4011.98,4012.51,4011.84,4012.36,154,0
2026-06-30 22:52:00+00:00,4012.36,4012.65,4012.16,4012.28,101,5
2026-06-30 22:53:00+00:00,4012.28,4012.28,4011.1,4011.1,150,0
2026-06-30 22:54:00+00:00,4011.1,4011.9,4011.09,4011.77,119,0
2026-06-30 22:55:00+00:00,4011.77,4012.7,4011.77,4012.55,115,0
2026-06-30 22:56:00+00:00,4012.55,4012.61,4012.11,4012.42,124,7
2026-06-30 22:57:00+00:00,4012.44,4012.85,4012.06,4012.58,152,0
